temperature_one,temperature_two,vibration_x,vibration_y,vibration_z,magnetic_flux_x,magnetic_flux_y,magnetic_flux_z,health_status
949.72,949.72,29.2969,30.7617,-1016.11,127.35,77.25,870.0,unhealthy
949.72,949.72,26.3672,12.207,-1003.91,127.35,77.25,869.55,unhealthy
18.22,18.22,38.0,-8.0,-997.0,13.0,10.0,26.0,unhealthy
28.11,25.14,0.86,0.94,0.19,1.27,0.117,0.473,warning
20.13,18.36,0.01,0.03,0.14,0.264,0.094,0.115,warning
949.72,949.72,0.00537109,0.0444336,-1.99779,586.35,456.3,1677.45,unhealthy
22.97,18.65,0.02,0.06,0.16,0.27,0.093,0.115,healthy
949.72,949.72,51.2695,-42.4805,-1994.34,262.8,159.45,995.7,unhealthy
949.72,949.72,0.0107422,0.0395508,-1.99486,583.95,455.4,1678.95,unhealthy
18.06,18.06,9.0,-35.0,-1022.0,15.0,9.0,26.0,unhealthy
20.79,15.96,0.01,0.02,0.13,0.268,0.093,0.115,healthy
22.6,18.59,0.01,0.03,0.14,0.271,0.094,0.115,warning
949.72,949.72,21.9727,47.8516,-1016.11,127.5,78.6,870.6,unhealthy
22.37,16.97,0.04,0.02,0.14,0.27,0.092,0.115,healthy
949.72,949.72,7.32422,36.6211,-994.629,632.1,369.75,1873.05,unhealthy
17.3,17.86,0.01,0.01,0.13,0.267,0.095,0.115,healthy
22.64,18.55,0.02,0.02,0.14,0.272,0.094,0.115,healthy
21.68,18.45,0.04,0.02,0.18,0.269,0.093,0.115,warning
22.93,18.75,0.05,0.02,0.12,0.272,0.095,0.115,warning
949.72,949.72,2.92969,29.7852,-1008.3,629.25,371.1,1871.7,unhealthy
21.88,18.52,0.0,0.03,0.17,0.269,0.094,0.115,warning
20.92,15.99,0.02,0.05,0.16,0.265,0.093,0.115,healthy
21.42,16.35,0.0,0.03,0.15,0.268,0.095,0.115,healthy
22.97,18.98,0.01,0.05,0.17,0.273,0.094,0.115,healthy
22.64,18.55,0.0,0.05,0.19,0.272,0.094,0.115,healthy
22.44,17.47,0.03,0.07,0.17,0.271,0.094,0.115,healthy
22.7,19.05,0.01,0.03,0.16,0.272,0.094,0.115,healthy
19.97,16.25,0.07,0.02,0.15,0.539,0.057,0.115,warning
22.31,18.78,0.0,0.03,0.14,0.271,0.094,0.115,warning
21.32,18.32,0.0,0.03,0.15,0.268,0.093,0.115,healthy
22.64,18.52,0.04,0.05,0.16,0.271,0.094,0.115,warning
21.35,16.28,0.0,0.03,0.16,0.267,0.093,0.115,warning
22.6,18.55,0.04,0.06,0.16,0.271,0.095,0.115,warning
19.97,18.36,0.01,0.01,0.13,0.266,0.094,0.115,warning
22.97,18.95,0.01,0.0,0.15,0.273,0.094,0.115,warning
19.77,19.77,0.11,-0.98,1.03,1.74,2.87,10.42,unhealthy
949.72,949.72,56.1523,-53.2227,-1980.67,262.05,159.9,995.25,unhealthy
949.72,949.72,69.8242,-50.293,-1986.53,263.25,159.0,993.15,unhealthy
949.72,949.72,32.2266,25.8789,-1005.86,129.3,77.4,871.65,unhealthy
22.9,18.82,0.01,0.05,0.14,0.273,0.094,0.115,warning
22.04,18.69,0.01,0.01,0.13,0.271,0.094,0.115,healthy
19.9,18.36,0.01,0.04,0.16,0.266,0.095,0.115,healthy
17.86,17.86,33.0,-27.0,-1010.0,15.0,9.0,26.0,unhealthy
22.93,18.98,0.02,0.02,0.15,0.271,0.093,0.115,healthy
22.7,18.55,0.03,0.05,0.17,0.272,0.093,0.115,warning
21.35,18.59,0.01,0.03,0.14,0.266,0.094,0.115,warning
22.6,18.55,0.03,0.05,0.13,0.271,0.095,0.115,healthy
949.72,949.72,0.0107422,0.0380859,-1.98998,558.9,412.95,1462.65,unhealthy
19.38,19.38,-26.0,-139.0,-1013.0,1.0,1.0,8.0,unhealthy
21.62,18.49,0.02,0.04,0.13,0.27,0.093,0.115,healthy
22.6,18.55,0.01,0.05,0.17,0.271,0.095,0.115,warning
949.72,949.72,0.019043,0.0356445,-1.99535,585.75,455.1,1679.7,unhealthy
22.64,18.55,0.01,0.05,0.2,0.271,0.094,0.115,warning
20.03,18.36,0.04,0.05,0.18,0.266,0.094,0.115,healthy
22.08,18.62,0.0,0.03,0.15,0.27,0.092,0.115,healthy
19.9031,19.9031,-70.3125,903.809,-1314.17,244.65,806.4,387.15,unhealthy
23.3,23.3,-16.0,98.0,963.0,14.0,1.0,43.0,unhealthy
22.67,18.59,0.0,0.03,0.17,0.27,0.094,0.115,healthy
23.33,23.33,-16.0,98.0,963.0,14.0,1.0,43.0,unhealthy
22.64,18.52,0.04,0.03,0.12,0.272,0.094,0.115,healthy
949.72,949.72,0.0229492,0.0410156,-2.00707,559.95,412.95,1463.4,unhealthy
22.7,18.59,0.0,0.01,0.15,0.271,0.093,0.115,warning
949.72,949.72,0.0175781,0.0390625,-1.99681,559.35,412.95,1463.1,unhealthy
949.72,949.72,51.7578,-31.7383,-1996.3,262.8,158.7,996.45,unhealthy
22.47,18.78,0.04,0.01,0.13,0.268,0.096,0.115,warning
21.42,18.36,0.0,0.03,0.17,0.27,0.093,0.115,healthy
22.64,18.55,0.01,0.05,0.17,0.271,0.093,0.115,warning
949.72,949.72,28.8086,-148.926,-1987.99,446.55,176.4,1664.85,unhealthy
22.04,16.55,0.01,0.03,0.17,0.269,0.093,0.115,healthy
22.9,18.85,0.0,0.0,0.15,0.272,0.094,0.115,healthy
22.93,18.78,0.02,0.07,0.18,0.273,0.094,0.115,warning
22.5,18.78,0.01,0.02,0.19,0.268,0.095,0.115,warning
949.72,949.72,65.4297,-43.9453,-2008.01,262.65,158.85,993.75,unhealthy
949.72,949.72,0.0957031,-0.0478516,-1.99242,66.45,14.7,272.25,unhealthy
22.6,18.55,0.01,0.02,0.14,0.271,0.095,0.115,warning
19.8702,19.8702,0.288086,-0.911334,0.976074,0.0105,4.6815,11.2935,unhealthy
22.6,18.59,0.05,0.05,0.16,0.272,0.094,0.115,warning
22.7,19.01,0.02,0.02,0.15,0.273,0.093,0.115,warning
19.9,16.12,0.12,0.05,0.17,0.536,0.058,0.115,warning
17.99,17.99,22.0,-7.0,-1016.0,0.0,0.0,0.0,unhealthy
949.72,949.72,-0.488281,27.832,-1003.91,630.0,370.65,1872.15,unhealthy
949.72,949.72,0.015625,0.0454102,-1.99388,559.05,412.35,1463.25,unhealthy
949.72,949.72,0.00683594,0.0351562,-1.99779,584.85,456.0,1680.3,unhealthy
22.64,19.08,0.02,0.04,0.13,0.272,0.094,0.115,healthy
22.9,18.75,0.03,0.04,0.17,0.272,0.094,0.115,healthy
22.64,18.55,0.01,0.04,0.17,0.272,0.093,0.115,warning
949.72,949.72,34.668,27.3438,-1014.65,128.1,77.25,870.3,unhealthy
949.72,949.72,60.0586,-37.1094,-1976.28,262.05,159.45,995.25,unhealthy
22.57,18.55,0.01,0.04,0.17,0.271,0.093,0.115,warning
949.72,949.72,0.00927734,0.0288086,-1.99633,586.65,455.55,1677.75,unhealthy
22.77,18.59,0.03,0.06,0.15,0.271,0.094,0.115,healthy
19.2778,19.2778,2.44141,44.9219,-1988.97,1756.5,436.05,3832.05,unhealthy
22.67,16.97,0.03,0.07,0.17,0.268,0.094,0.115,warning
19.31,19.31,-25.0,-127.0,-1020.0,0.0,0.0,0.0,unhealthy
949.72,949.72,63.4766,-35.1562,-1989.46,262.35,158.85,995.1,unhealthy
949.72,949.72,0.0966797,-0.0405273,-1.98998,65.85,14.1,272.7,unhealthy
949.72,949.72,0.0102539,0.0483398,-1.99486,585.0,456.9,1679.7,unhealthy
22.18,16.68,0.01,0.01,0.15,0.268,0.094,0.115,healthy
21.19,18.55,0.02,0.06,0.17,0.267,0.095,0.115,healthy
21.32,16.05,0.02,0.05,0.18,0.267,0.095,0.115,warning
23.39,19.15,0.02,0.03,0.18,0.271,0.093,0.115,healthy
18.26,18.26,34.0,-13.0,-1027.0,13.0,10.0,26.0,unhealthy
22.87,18.69,0.06,0.05,0.14,0.271,0.093,0.115,healthy
19.01,19.01,-15.0,-232.0,-972.0,0.0,0.0,0.0,unhealthy
949.72,949.72,0.0327148,0.0322266,-1.99388,254.55,257.25,321.9,unhealthy
949.72,949.72,0.00976562,0.0410156,-2.00756,586.2,455.1,1679.4,unhealthy
22.5,16.88,0.01,0.05,0.17,0.267,0.095,0.115,warning
22.64,18.55,0.02,0.06,0.13,0.271,0.094,0.115,healthy
17.76,17.76,21.0,-18.0,-1021.0,0.0,0.0,0.0,unhealthy
949.72,949.72,0.0864258,-0.0288086,-1.98998,64.5,14.4,273.3,unhealthy
949.72,949.72,34.668,31.7383,-1013.18,126.9,77.25,870.3,unhealthy
22.7,17.01,0.02,0.05,0.15,0.268,0.093,0.115,warning
949.72,949.72,0.0991211,-0.0332031,-2.00707,61.8,12.6,274.5,unhealthy
22.6,19.05,0.03,0.05,0.13,0.27,0.092,0.115,healthy
21.71,17.99,0.03,0.08,0.18,0.268,0.094,0.115,healthy
21.22,18.59,0.04,0.02,0.14,0.266,0.095,0.115,healthy
21.55,16.12,0.01,0.03,0.15,0.267,0.093,0.115,warning
949.72,949.72,21.9727,25.3906,-1004.88,126.0,76.95,869.85,unhealthy
22.44,18.26,0.04,0.01,0.12,0.269,0.094,0.115,healthy
22.67,18.62,0.04,0.05,0.13,0.272,0.094,0.115,healthy
19.6068,19.6068,110.352,-77.1484,-1973.83,222.3,370.65,1291.95,unhealthy
949.72,949.72,19.5312,41.0156,-1016.11,191.7,81.0,1014.6,unhealthy
22.87,20.76,-13.0,121.0,974.0,13.0,1.0,43.0,unhealthy
22.64,18.55,0.04,0.02,0.13,0.273,0.093,0.115,healthy
949.72,949.72,0.0126953,0.0581055,-1.99144,558.15,412.95,1463.1,unhealthy
949.72,949.72,0.0932617,-0.0449219,-2.01097,64.05,12.3,274.2,unhealthy
21.35,18.32,0.04,0.05,0.16,0.27,0.092,0.115,warning
22.27,18.75,0.01,0.0,0.14,0.269,0.094,0.115,warning
19.4094,19.4094,-8.78906,-17.5781,-2000.2,1861.8,196.35,4124.55,unhealthy
22.74,18.19,0.01,0.02,0.17,0.269,0.094,0.115,warning
22.6,18.55,0.03,0.03,0.12,0.272,0.094,0.115,warning
949.72,949.72,0.0166016,0.0253906,-1.9973,585.0,454.65,1678.65,unhealthy
20.63,17.57,0.02,0.03,0.14,0.267,0.093,0.115,healthy
19.8372,19.8372,-226.074,916.016,-1248.74,289.95,721.35,560.1,unhealthy
22.6,18.59,0.01,0.05,0.18,0.271,0.095,0.115,healthy
22.8,17.2,0.04,0.06,0.16,0.269,0.094,0.115,warning
949.72,949.72,0.012207,0.0336914,-1.99828,559.65,412.2,1463.4,unhealthy
20.92,15.99,0.04,0.04,0.12,0.268,0.093,0.115,warning
22.6,18.55,0.01,0.04,0.17,0.271,0.093,0.115,warning
22.47,17.99,0.03,0.08,0.19,0.271,0.093,0.115,healthy
949.72,949.72,0.00634766,0.0444336,-1.99779,585.75,455.4,1679.7,unhealthy
22.31,16.84,0.02,0.05,0.14,0.269,0.094,0.115,warning
22.6,18.55,0.02,0.05,0.16,0.273,0.095,0.115,healthy
20.86,15.92,0.0,0.05,0.19,0.266,0.093,0.115,warning
19.8043,19.8043,98.6328,-14.1602,-1987.51,196.35,329.55,923.25,unhealthy
22.64,18.55,0.03,0.03,0.17,0.271,0.093,0.115,healthy
22.31,18.65,0.03,0.06,0.13,0.269,0.093,0.115,healthy
23.33,19.15,0.06,0.02,0.15,0.271,0.093,0.115,healthy
22.6,18.55,0.04,0.0,0.12,0.271,0.094,0.115,healthy
22.21,18.52,0.01,0.04,0.17,0.267,0.094,0.115,healthy
22.8,19.08,0.0,0.05,0.14,0.272,0.093,0.115,warning
949.72,949.72,32.7148,-151.367,-2000.69,446.55,175.95,1665.6,unhealthy
18.26,18.26,22.0,-5.0,-1016.0,13.0,10.0,26.0,unhealthy
22.54,18.55,0.0,0.04,0.17,0.273,0.095,0.115,warning
18.09,18.09,18.0,-9.0,-1004.0,0.0,0.0,0.0,unhealthy
22.5,18.85,0.02,0.04,0.12,0.269,0.093,0.115,healthy
22.87,19.01,0.02,0.03,0.17,0.272,0.093,0.115,healthy
19.67,19.67,0.09,-0.98,1.0,1.5,4.0,12.54,unhealthy
22.67,17.34,0.02,0.04,0.16,0.268,0.095,0.115,healthy
22.54,16.94,0.03,0.04,0.13,0.268,0.093,0.115,warning
22.27,18.75,0.02,0.01,0.13,0.271,0.093,0.115,warning
23.3,23.3,-11.0,104.0,964.0,14.0,1.0,43.0,unhealthy
21.35,18.39,0.03,0.04,0.11,0.269,0.094,0.115,healthy
22.64,18.55,0.04,0.02,0.15,0.272,0.094,0.115,healthy
18.29,18.29,22.0,-5.0,-1016.0,13.0,10.0,26.0,unhealthy
22.67,18.92,0.01,0.04,0.16,0.27,0.094,0.115,healthy
949.72,949.72,29.7852,40.5273,-1007.32,127.8,76.95,871.65,unhealthy
22.04,16.55,0.04,0.03,0.13,0.27,0.093,0.115,warning
20.59,17.57,0.03,0.04,0.17,0.267,0.094,0.115,warning
22.57,18.55,0.05,0.05,0.16,0.272,0.094,0.115,warning
21.42,17.17,0.03,0.05,0.14,0.265,0.093,0.115,healthy
21.75,16.35,0.01,0.05,0.15,0.266,0.093,0.115,warning
22.64,18.55,0.05,0.05,0.14,0.273,0.095,0.115,healthy
22.27,18.92,0.0,0.0,0.13,0.271,0.093,0.115,healthy
19.67,19.67,0.08,-0.97,1.01,1.5,3.98,12.54,unhealthy
949.72,949.72,-0.00195312,0.0400391,-1.99584,587.1,454.5,1679.25,unhealthy
21.25,18.52,0.0,0.05,0.16,0.266,0.093,0.115,healthy
22.97,18.92,0.01,0.03,0.13,0.272,0.093,0.115,healthy
22.64,18.55,0.02,0.02,0.14,0.271,0.094,0.115,warning
23.33,23.33,-17.0,109.0,972.0,14.0,1.0,43.0,unhealthy
19.8702,19.8702,-223.633,912.109,-1257.04,150.6,853.65,488.55,unhealthy
22.7,18.59,0.0,0.01,0.16,0.272,0.094,0.115,healthy
949.72,949.72,53.7109,-45.4102,-1997.27,162.15,204.45,780.6,unhealthy
22.04,18.62,0.03,0.04,0.1,0.27,0.093,0.115,healthy
19.15,19.15,8.0,-179.0,-1013.0,6.0,4.0,45.0,unhealthy
22.7,18.59,0.0,0.03,0.14,0.271,0.093,0.115,healthy
21.25,18.32,0.0,0.02,0.14,0.269,0.093,0.115,warning
949.72,949.72,26.3672,27.3438,-1008.79,159.9,84.45,891.45,unhealthy
22.6,18.52,0.0,0.01,0.12,0.271,0.093,0.115,warning
949.72,949.72,0.0205078,0.0244141,-1.99047,585.15,455.55,1678.5,unhealthy
949.72,949.72,0.0117188,0.0429688,-1.98754,584.4,455.55,1678.8,unhealthy
20.1,21.78,0.02,0.63,0.97,0.212,0.27,4.237,unhealthy
22.9,20.73,-13.0,121.0,974.0,13.0,1.0,43.0,unhealthy
22.18,18.49,0.04,0.05,0.2,0.269,0.094,0.115,warning
18.29,18.29,30.0,-11.0,-1005.0,13.0,10.0,26.0,unhealthy
20.79,17.86,0.0,0.03,0.15,0.266,0.094,0.115,healthy
19.969,19.969,0.305176,-0.907428,0.983887,0.018,4.6965,11.298,unhealthy
21.22,16.28,0.01,0.05,0.15,0.267,0.093,0.115,healthy
949.72,949.72,37.1094,39.5508,-1015.14,126.6,78.75,871.05,unhealthy
21.85,16.22,0.0,0.04,0.17,0.266,0.094,0.115,healthy
22.6,18.52,0.0,0.05,0.16,0.271,0.094,0.115,healthy
22.64,18.55,0.02,0.02,0.14,0.271,0.093,0.115,warning
23.3,23.3,-11.0,104.0,964.0,14.0,1.0,43.0,unhealthy
949.72,949.72,36.1328,20.0195,-1025.39,163.8,68.1,889.05,unhealthy
949.72,949.72,26.3672,37.1094,-1019.04,127.8,76.2,870.9,unhealthy
949.72,949.72,0.0297852,0.0356445,-2.00463,253.35,258.75,321.9,unhealthy
22.64,18.55,0.02,0.01,0.13,0.27,0.094,0.115,healthy
22.64,18.59,0.02,0.03,0.14,0.271,0.094,0.115,warning
949.72,949.72,58.5938,-50.7812,-1976.28,262.35,158.1,993.75,unhealthy
22.9,18.62,0.03,0.02,0.14,0.271,0.094,0.115,warning
22.74,18.59,0.01,0.04,0.15,0.272,0.094,0.115,warning
22.67,18.59,0.02,0.03,0.14,0.272,0.093,0.115,healthy
22.83,18.65,0.02,0.04,0.14,0.271,0.094,0.115,healthy
22.5,19.01,0.04,0.03,0.14,0.271,0.093,0.115,warning
949.72,949.72,33.2031,36.1328,-1007.32,159.6,83.4,893.55,unhealthy
21.32,16.28,0.0,0.01,0.13,0.268,0.093,0.115,warning
22.6,18.85,0.02,0.04,0.14,0.267,0.094,0.115,healthy
949.72,949.72,54.1992,-57.6172,-1998.25,261.9,160.05,996.6,unhealthy
18.45,18.16,0.01,0.04,0.17,0.265,0.095,0.115,warning
22.64,18.52,0.01,0.04,0.16,0.273,0.094,0.115,warning
22.74,17.5,0.03,0.02,0.13,0.268,0.094,0.115,healthy
22.97,18.88,0.01,0.04,0.16,0.272,0.092,0.115,healthy
22.87,18.72,0.02,0.03,0.16,0.271,0.094,0.115,healthy
22.77,18.59,0.06,0.06,0.17,0.272,0.095,0.115,healthy
22.6,18.75,0.03,0.04,0.17,0.267,0.093,0.115,warning
22.6,18.55,0.04,0.05,0.14,0.272,0.094,0.115,healthy
22.57,18.55,0.05,0.02,0.13,0.272,0.093,0.115,healthy
21.88,18.69,0.01,0.06,0.16,0.267,0.095,0.115,warning
20.76,17.86,0.04,0.03,0.14,0.268,0.094,0.115,warning
21.09,18.13,0.03,0.04,0.17,0.269,0.093,0.115,healthy
22.64,18.59,0.01,0.0,0.15,0.272,0.094,0.115,warning
22.87,18.72,0.03,0.06,0.16,0.271,0.095,0.115,healthy
18.29,18.29,20.0,-20.0,-1022.0,13.0,10.0,26.0,unhealthy
949.72,949.72,0.0683594,-0.0307617,-1.98461,64.95,13.5,274.8,unhealthy
22.6,18.55,0.04,0.02,0.15,0.272,0.094,0.115,healthy
22.21,16.51,0.02,0.05,0.15,0.267,0.094,0.115,healthy
19.51,19.51,-29.0,-135.0,-1013.0,1.0,1.0,8.0,unhealthy
22.57,18.55,0.02,0.04,0.17,0.272,0.095,0.115,healthy
949.72,949.72,0.0195312,0.0419922,-1.98509,559.5,411.15,1461.75,unhealthy
22.6,18.55,0.04,0.03,0.16,0.271,0.094,0.115,healthy
22.9,19.01,0.04,0.03,0.14,0.272,0.093,0.115,healthy
949.72,949.72,0.0141602,0.027832,-1.99095,584.85,456.3,1676.7,unhealthy
21.12,18.13,0.01,0.04,0.14,0.27,0.093,0.115,healthy
20.73,15.99,0.04,0.06,0.15,0.266,0.093,0.115,healthy
949.72,949.72,17.0898,40.5273,-990.723,126.15,78.3,869.55,unhealthy
22.64,18.55,0.05,0.05,0.18,0.272,0.093,0.115,healthy
22.6,18.55,0.02,0.03,0.13,0.272,0.093,0.115,warning
22.64,18.59,0.01,0.03,0.19,0.272,0.094,0.115,warning
22.57,18.55,0.03,0.07,0.13,0.271,0.092,0.115,healthy
949.72,949.72,73.2422,-59.5703,-2002.64,263.55,157.5,994.95,unhealthy
22.21,18.88,0.02,0.04,0.16,0.27,0.093,0.115,healthy
21.98,18.65,0.03,0.03,0.15,0.269,0.094,0.115,healthy
22.64,18.55,0.01,0.01,0.13,0.27,0.093,0.115,warning
22.6,18.55,0.0,0.04,0.17,0.272,0.093,0.115,healthy
22.6,18.55,0.05,0.04,0.14,0.272,0.094,0.115,warning
22.6,18.52,0.0,0.01,0.17,0.271,0.094,0.115,warning
949.72,949.72,0.0854492,-0.0415039,-1.98412,64.35,13.35,274.5,unhealthy
23.16,19.08,0.03,0.01,0.15,0.27,0.095,0.115,warning
949.72,949.72,0.0078125,0.0410156,-1.99633,560.4,411.75,1463.4,unhealthy
22.6,18.52,0.02,0.05,0.16,0.27,0.094,0.115,warning
19.87,16.02,0.11,0.01,0.2,0.537,0.058,0.115,warning
22.93,19.01,0.01,0.01,0.16,0.272,0.093,0.115,healthy
22.7,18.59,0.01,0.04,0.15,0.272,0.095,0.115,healthy
22.87,18.72,0.04,0.05,0.14,0.272,0.094,0.115,healthy
19.31,19.31,0.0,0.0,0.0,0.0,0.0,0.0,unhealthy
22.6,18.55,0.01,0.01,0.13,0.271,0.094,0.115,healthy
21.45,17.14,0.02,0.01,0.16,0.266,0.093,0.115,healthy
22.57,18.59,0.0,0.03,0.17,0.273,0.093,0.115,warning
22.6,18.55,0.04,0.01,0.14,0.271,0.093,0.115,healthy
22.74,18.59,0.02,0.03,0.14,0.272,0.093,0.115,healthy
949.72,949.72,38.0859,23.9258,-996.094,158.85,84.45,891.75,unhealthy
20.53,16.28,0.04,0.02,0.14,0.266,0.092,0.115,warning
21.45,18.42,0.0,0.01,0.17,0.27,0.094,0.115,healthy
22.27,16.81,0.01,0.03,0.15,0.268,0.093,0.115,warning
22.97,18.92,0.02,0.03,0.13,0.271,0.093,0.115,warning
20.89,15.96,0.0,0.03,0.16,0.267,0.094,0.115,warning
21.68,18.69,0.01,0.05,0.19,0.266,0.095,0.115,warning
949.72,949.72,62.9883,-57.1289,-1992.39,263.4,158.55,995.85,unhealthy
22.6,18.52,0.03,0.03,0.16,0.273,0.094,0.115,healthy
22.64,18.55,0.01,0.01,0.17,0.271,0.094,0.115,healthy
949.72,949.72,0.0244141,0.0439453,-1.99193,561.75,419.7,1468.65,unhealthy
22.67,18.59,0.01,0.0,0.15,0.272,0.094,0.115,healthy
19.74,18.39,0.03,0.05,0.14,0.265,0.094,0.115,healthy
22.31,18.92,0.01,0.05,0.17,0.271,0.094,0.115,healthy
22.57,18.55,0.03,0.07,0.15,0.272,0.094,0.115,healthy
22.97,18.85,0.01,0.04,0.18,0.273,0.095,0.115,healthy
22.64,17.17,0.01,0.07,0.18,0.268,0.093,0.115,warning
18.16,18.16,17.0,-27.0,-1012.0,15.0,9.0,0.0,unhealthy
949.72,949.72,27.832,36.6211,-1011.72,127.65,78.3,869.55,unhealthy
20.99,15.96,0.02,0.03,0.16,0.268,0.093,0.115,healthy
22.67,18.62,0.03,0.03,0.13,0.272,0.094,0.115,warning
20.63,15.86,0.03,0.0,0.15,0.267,0.092,0.115,healthy
949.72,949.72,64.4531,-57.6172,-1993.85,263.1,159.6,995.55,unhealthy
22.6,18.55,0.03,0.04,0.14,0.271,0.095,0.115,healthy
22.9,18.75,0.02,0.05,0.15,0.273,0.095,0.115,warning
22.67,18.62,0.04,0.05,0.13,0.27,0.094,0.115,healthy
21.88,18.72,0.0,0.02,0.13,0.271,0.092,0.115,healthy
22.37,17.14,0.03,0.02,0.13,0.27,0.093,0.115,warning
22.57,18.55,0.04,0.05,0.18,0.272,0.094,0.115,warning
20.07,22.01,0.03,0.63,0.94,0.215,0.27,4.237,warning
19.38,19.38,-29.0,-127.0,-1021.0,1.0,1.0,8.0,unhealthy
21.55,16.48,0.02,0.03,0.18,0.265,0.093,0.115,healthy
22.64,18.59,0.0,0.02,0.14,0.272,0.095,0.115,healthy
19.74,19.74,0.1,-0.98,1.01,1.74,2.86,10.43,unhealthy
949.72,949.72,-1.95312,36.1328,-1011.72,582.75,341.7,1792.65,unhealthy
22.57,18.55,0.02,0.01,0.1,0.272,0.093,0.115,healthy
19.9031,19.9031,0.297363,-0.915729,0.967285,0.0135,4.6965,11.2935,unhealthy
22.57,18.55,0.03,0.01,0.13,0.271,0.094,0.115,healthy
23.39,19.11,0.01,0.05,0.15,0.271,0.094,0.115,warning
949.72,949.72,0.0234375,0.0478516,-1.99877,560.7,411.75,1463.7,unhealthy
22.9,18.95,0.01,0.05,0.19,0.273,0.093,0.115,healthy
22.77,17.6,0.01,0.04,0.15,0.268,0.093,0.115,healthy
21.88,18.72,0.01,0.01,0.16,0.267,0.095,0.115,healthy
949.72,949.72,0.0810547,-0.0385742,-1.98412,63.45,14.4,274.8,unhealthy
18.26,18.26,34.0,-13.0,-1027.0,13.0,10.0,26.0,unhealthy
949.72,949.72,48.3398,-44.9219,-1993.37,263.4,157.65,994.8,unhealthy
19.48,19.48,0.0,0.0,-0.9807,0.0,0.0,0.0,unhealthy
18.26,18.26,35.0,-13.0,-1014.0,13.0,10.0,26.0,unhealthy
19.67,19.67,0.1,-0.96,1.0,1.49,3.99,12.55,unhealthy
949.72,949.72,0.0952148,-0.0556641,-1.98851,66.6,14.1,272.7,unhealthy
18.29,18.29,22.0,-5.0,-1016.0,13.0,10.0,26.0,unhealthy
19.8702,19.8702,-225.586,914.551,-1262.9,158.4,855.6,487.05,unhealthy
22.9,18.75,0.05,0.05,0.17,0.272,0.092,0.115,healthy
949.72,949.72,0.488281,25.3906,-991.699,630.15,369.75,1872.3,unhealthy
22.6,18.59,0.03,0.05,0.17,0.272,0.094,0.115,healthy
23.36,19.15,0.01,0.0,0.14,0.27,0.094,0.115,healthy
22.64,18.55,0.02,0.07,0.19,0.271,0.093,0.115,healthy
949.72,949.72,62.0117,-44.9219,-2000.69,262.65,158.55,994.05,unhealthy
22.64,18.55,0.04,0.04,0.14,0.272,0.094,0.115,healthy
22.83,19.01,0.0,0.03,0.12,0.273,0.093,0.115,warning
22.6,18.59,0.05,0.02,0.12,0.272,0.094,0.115,healthy
21.94,18.69,0.04,0.05,0.17,0.267,0.093,0.115,healthy
22.18,16.55,0.03,0.01,0.14,0.267,0.093,0.115,warning
949.72,949.72,0.0175781,0.0444336,-2.00072,584.85,455.25,1679.55,unhealthy
22.57,18.55,0.02,0.01,0.13,0.272,0.094,0.115,warning
22.67,18.65,0.04,0.05,0.13,0.268,0.093,0.115,warning
22.27,16.51,0.03,0.07,0.18,0.266,0.094,0.115,healthy
20.76,15.99,0.04,0.04,0.12,0.265,0.094,0.115,healthy
22.97,19.08,0.0,0.04,0.15,0.269,0.093,0.115,warning
22.74,18.59,0.03,0.05,0.18,0.273,0.093,0.115,warning
22.57,18.92,0.02,0.01,0.16,0.27,0.095,0.115,warning
949.72,949.72,0.00292969,0.0483398,-2.0056,586.5,456.9,1679.4,unhealthy
22.6,18.55,0.01,0.05,0.18,0.272,0.094,0.115,warning
19.05,19.05,-7.0,-285.0,-1000.0,2.0,6.0,13.0,unhealthy
22.9,18.82,0.01,0.05,0.2,0.271,0.093,0.115,healthy
22.9,18.69,0.04,0.05,0.15,0.272,0.093,0.115,warning
21.02,16.15,0.04,0.04,0.13,0.267,0.094,0.115,healthy
949.72,949.72,4.39453,41.5039,-1028.81,630.0,368.4,1871.4,unhealthy
18.29,18.29,22.0,-5.0,-1016.0,13.0,10.0,26.0,unhealthy
949.72,949.72,0.0219727,0.0395508,-1.99925,558.75,412.05,1463.55,unhealthy
22.93,18.65,0.04,0.04,0.14,0.271,0.093,0.115,healthy
23.33,23.33,-16.0,98.0,963.0,14.0,1.0,43.0,unhealthy
23.0,18.62,0.01,0.04,0.16,0.273,0.094,0.115,healthy
949.72,949.72,0.012207,0.0224609,-1.99193,585.9,455.55,1678.5,unhealthy
949.72,949.72,0.0913086,-0.0517578,-1.98363,65.85,14.85,274.5,unhealthy
949.72,949.72,0.0336914,0.0385742,-1.99925,494.1,341.4,1330.5,unhealthy
23.33,18.45,0.01,0.05,0.18,0.271,0.092,0.115,healthy
949.72,949.72,0.0200195,0.0415039,-1.99095,560.55,412.8,1461.75,unhealthy
18.16,18.16,17.0,-27.0,-1012.0,15.0,9.0,0.0,unhealthy
949.72,949.72,0.0864258,-0.0439453,-1.99144,64.8,13.05,273.45,unhealthy
20.66,17.63,0.01,0.02,0.13,0.268,0.093,0.115,warning
19.4094,19.4094,-6.34766,-10.2539,-1999.22,1852.95,202.95,4133.4,unhealthy
22.9,18.85,0.05,0.01,0.13,0.273,0.094,0.115,healthy
22.64,18.55,0.01,0.0,0.15,0.273,0.094,0.115,healthy
